SCHOOL,DISTRICT,TREATMENT,MATH_SCORE,READ_SCORE,PRIOR_MATH_SCORE,PRIOR_READ_SCORE,GENDER,SG_MATH_PROF,SG_READ_PROF
30,8,1,48.38782315,72.83221083,58.53479564,,1,1,
30,8,1,61.05540764,53.1666647,57.38535123,50.43956393,1,1,1
30,8,1,50.25854317,54.16383009,45.87383849,47.94747719,1,1,1
30,8,1,,83.0621456,84.21115895,90.31295178,0,2,3
30,8,1,69.43804605,79.75534891,76.20753715,77.85251807,1,2,2
30,8,1,64.69305954,69.76124501,61.0710509,70.37625785,0,1,2
30,8,1,50.38265271,47.37316098,34.98903502,42.96330371,1,1,1
30,8,1,49.79688228,56.55600794,56.61208066,57.91582415,1,1,1
30,8,1,69.94427677,76.51068736,75.82181969,72.86834459,0,2,2
30,8,1,63.83100585,71.76407129,75.68757518,77.85251807,1,2,2
30,8,1,73.65375455,81.87549158,71.40423503,50.43956393,0,2,1
30,8,1,51.6609497,,57.89855333,62.89999763,1,1,2
30,8,1,52.67666658,,,,0,,
30,8,1,55.82832181,71.20568587,68.21518474,72.86834459,0,2,2
30,8,1,41.30307393,51.50158892,,,0,,
30,8,1,68.07075962,82.80277378,70.00425635,75.36043133,0,2,2
30,8,1,47.45115918,75.10415697,,80.34460482,1,,2
30,8,1,60.00448636,68.83237783,57.79414965,70.37625785,1,1,2
30,8,1,39.61513317,43.19501079,55.64259425,47.94747719,0,1,1
30,8,1,36.77652144,39.67757141,59.01788654,50.43956393,0,1,1
30,8,1,63.21378472,69.46903482,53.77349459,42.96330371,1,1,1
30,8,1,38.5793812,51.17233392,55.27275795,50.43956393,0,1,1
30,8,1,44.12232146,56.25786,57.81763387,52.93165067,1,1,1
30,8,1,52.21260355,48.34485395,,,0,,
31,8,0,25.64735837,39.86422543,69.55322443,62.89999763,0,2,2
31,8,0,36.22536014,50.61260582,,,0,,
31,8,0,41.73881714,46.24347507,54.56731247,50.43956393,1,1,1
31,8,0,14.28401698,31.55764729,64.55903351,60.40791089,0,1,2
31,8,0,40.59860611,54.91894999,69.84140432,62.89999763,0,2,2
31,8,0,52.87965929,,68.09575726,52.93165067,1,2,1
31,8,0,48.00762717,47.34485395,,57.91582415,0,,1
31,8,0,33.55863197,41.05087945,,47.94747719,1,,1
31,8,0,,54.36935392,40.26520325,42.96330371,1,1,1
31,8,0,37.65725115,51.68824294,44.66321555,42.96330371,0,1,1
31,8,0,,57.29225803,58.88140106,55.42373741,1,1,1
31,8,0,42.10116062,51.11977706,67.60109246,65.39208437,1,2,2
31,8,0,37.56200607,51.6024738,68.77774698,67.88417111,0,2,2
31,8,0,,61.65989686,57.49846426,47.94747719,1,1,1
31,8,0,46.40395962,56.91328078,49.37652713,52.93165067,0,1,1
31,8,0,54.28631,59.28658882,65.66620681,65.39208437,1,2,2
31,8,0,36.89176072,52.48583924,,,0,,
31,8,0,59.31577122,64.17297127,,,0,,
31,8,0,35.77809937,46.15819993,45.67741838,47.94747719,1,1,1
31,8,0,27.89246218,47.68774509,62.02840663,62.89999763,1,1,2
31,8,0,50.12045135,58.56853547,76.08143804,70.37625785,0,2,2
31,8,0,69.73295241,79.59317404,70.02053531,70.37625785,1,2,2
31,8,0,48.07796163,60.47324284,69.07298974,65.39208437,1,2,2
31,8,0,38.44865595,56.92336125,51.59631161,55.42373741,1,1,1
31,8,0,26.83442483,36.30426337,54.42456989,57.91582415,0,1,1
31,8,0,34.21200933,48.12828088,49.42960185,50.43956393,0,1,1
31,8,0,58.48438263,68.58025187,71.17548464,67.88417111,1,2,2
31,8,0,59.68800052,57.91044617,80.08801509,,1,2,
31,8,0,46.40419444,48.87439911,55.26370446,50.43956393,1,1,1
31,8,0,33.19819794,36.30426337,49.09912009,42.96330371,0,1,1
31,8,0,24.65750142,40.8988318,63.25647548,55.42373741,0,1,1
31,8,0,23.02786419,33.42009136,55.40374145,57.91582415,1,1,1
31,8,0,35.49415406,41.05087945,44.65756609,55.42373741,0,1,1
31,8,0,54.54081911,62.67593206,59.72692117,60.40791089,0,1,2
31,8,0,,53.36339919,61.51037317,60.40791089,0,1,2
31,8,0,38.15890412,48.87439911,45.38368866,47.94747719,0,1,1
31,8,0,56.39853803,59.28658882,58.9476255,,0,1,
31,8,0,58.32133755,63.46901399,62.6293314,60.40791089,0,1,2
31,8,0,22.3650733,45.18650696,47.25886343,50.43956393,0,1,1
31,8,0,46.56181326,,54.59724413,,1,1,
31,8,0,47.54114558,58.41910933,53.91314125,52.93165067,0,1,1
31,8,0,42.00977893,55.72662676,,,1,,
31,8,0,64.51271662,,90.01307838,100.2812987,0,3,3
31,8,0,67.92972977,78.50218354,63.16926121,75.36043133,1,1,2
31,8,0,67.17052823,82.00234288,,75.36043133,0,,2
31,8,0,49.69220998,71.51194533,67.73883435,62.89999763,1,2,2
31,8,0,85.16045497,83.1889969,89.15933721,92.80503852,0,3,3
31,8,0,62.79224366,77.66411903,67.50691513,65.39208437,1,2,2
31,8,0,77.81402998,97.89979383,80.81171245,,1,2,
31,8,0,44.41689414,65.49943089,63.22978385,70.37625785,1,1,2
31,8,0,59.24783673,64.40210168,52.8981738,60.40791089,1,1,2
31,8,0,71.19462714,81.44395746,74.01155721,85.3287783,0,2,3
31,8,0,53.64981519,76.25856141,82.58302984,95.29712526,1,2,3
31,8,0,44.87345203,67.57459099,70.53929813,65.39208437,0,2,2
31,8,0,61.87172044,76.69734138,78.42716489,77.85251807,1,2,2
31,8,0,52.03715708,72.57899391,,82.83669156,0,,2
31,8,0,71.65562971,92.80434885,67.64652269,95.29712526,1,2,3
31,8,0,51.90599875,71.39233989,81.87222998,,0,2,
31,8,0,72.82975487,74.32403334,66.57749261,,0,2,
31,8,0,50.13286829,,78.4571301,92.80503852,0,2,3
31,8,0,58.38972858,74.99266305,,75.36043133,1,,2
31,8,0,51.96956185,77.219866,75.63457453,82.83669156,1,2,2
31,8,0,54.81968235,,,82.83669156,0,,2
31,8,0,77.28228035,78.44238082,57.08813507,65.39208437,1,1,2
31,8,0,24.02666299,53.1826999,67.99329681,75.36043133,1,2,2
31,8,0,61.99058694,76.57882691,53.14726769,60.40791089,0,1,2
31,8,0,39.65860969,66.20694384,58.40066963,55.42373741,1,1,1
31,8,0,,80.77982806,60.20049564,70.37625785,0,1,2
31,8,0,65.00906779,80.33557502,69.95067188,82.83669156,0,2,2
31,8,0,68.40074667,82.11852492,80.86090015,72.86834459,1,2,2
31,8,0,53.0339061,,59.96262491,55.42373741,0,1,1
31,8,0,,57.63116804,79.80601958,95.29712526,0,2,3
31,8,0,48.26279163,59.26801285,63.90127309,62.89999763,0,1,2
31,8,0,37.84764992,,64.02272722,50.43956393,1,1,1
31,8,0,69.30971535,73.69576474,71.88005875,80.34460482,1,2,2
31,8,0,52.2867424,,60.38486112,52.93165067,1,1,1
31,8,0,65.53417975,,,80.34460482,1,,2
31,8,0,49.94401188,61.64132089,47.55433407,52.93165067,0,1,1
31,8,0,57.47692648,76.03321198,78.00294787,82.83669156,0,2,2
31,8,0,70.84694041,75.39217289,64.01817755,75.36043133,0,1,2
31,8,0,49.41337444,78.50218354,74.07731988,75.36043133,1,2,2
31,8,0,72.65191542,67.08450379,,92.80503852,1,,3
31,8,0,56.13052493,73.88525337,68.4707084,50.43956393,1,2,1
31,8,0,49.95415779,67.02897605,,55.42373741,1,,1
31,8,0,64.30344218,64.22269352,64.45063286,55.42373741,1,1,1
31,8,0,64.45036597,61.2809196,47.54225167,47.94747719,0,1,1
31,8,0,37.164833,52.09147003,54.86165438,52.93165067,1,1,1
31,8,0,59.71686796,63.56443814,47.93738378,,1,1,
31,8,0,46.01183181,63.84371627,66.41515881,62.89999763,0,2,2
31,8,0,,75.93938687,66.1879602,60.40791089,0,2,2
31,8,0,63.12891362,70.24604697,71.03936063,72.86834459,0,2,2
31,8,0,59.3240345,59.6554856,59.46932836,50.43956393,0,1,1
31,8,0,51.43259654,66.38793697,44.81872182,52.93165067,1,1,1
31,8,0,,72.91750296,,,1,,
32,8,0,,76.77561296,78.97959742,75.36043133,1,2,2
32,8,0,52.84932814,61.97907139,73.28885597,67.88417111,1,2,2
32,8,0,60.76046617,74.54841001,79.60177382,72.86834459,1,2,2
32,8,0,41.71077717,57.29225803,33.36037906,42.96330371,0,1,1
32,8,0,49.781667,60.47324284,71.46738007,70.37625785,1,2,2
32,8,0,59.48774473,84.49183296,92.33476159,90.31295178,1,3,3
32,8,0,70.85692154,79.148921,72.33379953,77.85251807,1,2,2
32,8,0,54.67018047,66.68608491,61.30463432,62.89999763,1,1,2
32,8,0,40.81536911,,61.87027861,75.36043133,1,1,2
32,8,0,55.01737092,70.98844795,77.47480245,62.89999763,1,2,2
32,8,0,53.83355098,57.73252994,56.87037542,37.97913022,0,1,1
32,8,0,32.42715833,55.99432323,56.49202509,62.89999763,0,1,2
32,8,0,54.92044983,74.95230195,71.09451125,80.34460482,0,2,2
32,8,0,71.46708954,88.99258109,89.26830614,,0,3,
32,8,0,40.10532588,55.91611539,,50.43956393,1,,1
32,8,0,50.8931207,65.21985891,68.17991419,75.36043133,0,2,2
32,8,0,,76.38204087,55.93008808,57.91582415,1,1,1
32,8,0,35.91369619,44.61084151,57.62731408,50.43956393,0,1,1
32,8,0,58.01700079,80.81568886,69.22403343,52.93165067,0,2,1
32,8,0,69.55434186,85.53238189,87.91089133,90.31295178,1,2,3
32,8,0,,58.81782206,60.89985665,57.91582415,1,1,1
32,8,0,50.94245334,,68.03077031,57.91582415,0,2,1
32,8,0,38.07466127,50.98001068,57.52074438,45.45539045,1,1,1
32,8,0,37.6624249,46.37316098,49.22726897,40.47121696,0,1,1
32,8,0,56.20322338,68.70993778,68.2396218,75.36043133,1,2,2
32,8,0,54.524167,63.22552813,68.26121188,75.36043133,0,2,2
32,8,0,20.51205334,28.67347529,51.25555952,45.45539045,1,1,1
32,8,0,58.03384892,,77.13671014,77.85251807,1,2,2
32,8,0,53.79181106,77.89407587,88.85686516,87.82086504,0,3,3
32,8,0,,58.72239791,,52.93165067,0,,1
32,8,0,65.29737544,73.13737932,63.08395053,55.42373741,1,1,1
32,8,0,64.14984832,59.21139415,61.40427222,60.40791089,0,1,2
32,8,0,40.7251988,,55.08066215,60.40791089,0,1,2
32,8,0,28.27352918,52.54564195,47.95788826,47.94747719,1,1,1
32,8,0,28.03068708,33.42009136,56.39790512,50.43956393,0,1,1
32,8,0,71.65625059,,88.37429097,95.29712526,0,3,3
32,8,0,52.45862986,,80.84181069,82.83669156,0,2,2
32,8,0,39.47863522,51.24770715,67.56073104,72.86834459,1,2,2
32,8,0,46.84700101,58.72239791,75.45711069,65.39208437,0,2,2
32,8,0,30.89828091,56.10560401,68.70216491,60.40791089,1,2,2
32,8,0,58.01690817,84.88540505,66.39711684,90.31295178,0,2,3
32,8,0,,65.59883617,,67.88417111,0,,2
32,8,0,,69.40228409,71.66849642,,0,2,
32,8,0,32.73640823,45.75497285,74.75512291,62.89999763,1,2,2
32,8,0,42.85367152,54.07120598,,,0,,
32,8,0,75.87305689,74.40230492,75.230335,,1,2,
32,8,0,62.95050059,76.92171805,,72.86834459,1,,2
32,8,0,59.62429018,81.87265697,68.38815961,77.85251807,1,2,2
32,8,0,35.60984356,48.79619127,,42.96330371,1,,1
32,8,0,39.54986828,,60.17490096,57.91582415,1,1,1
32,8,0,62.43333227,80.426881,79.12876713,90.31295178,1,2,3
32,8,0,,72.14021393,71.07825563,80.34460482,0,2,2
32,8,0,,69.57741727,72.62957902,67.88417111,1,2,2
32,8,0,54.2849096,60.30262402,,45.45539045,0,,1
32,8,0,53.51011281,61.44041669,56.26821258,55.42373741,0,1,1
32,8,0,45.99004652,60.75281481,57.94466369,57.91582415,1,1,1
32,8,0,56.94177122,79.59317404,85.42182645,85.3287783,0,2,3
32,8,0,53.4627207,58.52561187,,,1,,
32,8,0,57.69565539,,64.65267811,50.43956393,1,1,1
32,8,0,29.25982149,50.99009115,56.97199453,,1,1,
32,8,0,62.98754657,80.68600295,83.82777216,82.83669156,0,2,2
32,8,0,48.15019812,60.28375421,54.4368716,45.45539045,0,1,1
32,8,0,45.21426882,57.92931598,62.89911454,,0,1,
32,8,0,48.89242772,69.14871776,48.0027558,40.47121696,1,1,1
32,8,0,54.86735425,60.89891991,48.50459533,50.43956393,0,1,1
32,8,0,54.40265834,,,55.42373741,1,,1
32,8,0,58.88657914,68.78990144,56.36661053,45.45539045,1,1,1
32,8,0,49.3574065,61.19706785,67.64993996,55.42373741,0,2,1
32,8,0,44.45514708,66.21702431,48.27811326,52.93165067,1,1,1
32,8,0,,78.55262511,68.43363019,75.36043133,1,2,2
32,8,0,40.33918318,53.73229597,63.50535727,52.93165067,1,1,1
32,8,0,62.51917526,86.80876168,84.69716558,92.80503852,0,2,3
32,8,0,46.35348428,62.65706225,67.33820235,67.88417111,0,2,2
32,8,0,39.70206809,55.25786,84.26771139,60.40791089,0,2,2
32,8,0,59.39599166,86.54938986,,72.86834459,0,,2
32,8,0,50.85312101,,78.02226325,82.83669156,1,2,2
32,8,0,68.70413319,66.38793697,82.55960119,75.36043133,0,2,2
32,8,0,,66.64572381,76.34120876,70.37625785,0,2,2
32,8,0,39.77633219,55.65143209,66.4777588,,1,2,
32,8,0,,,71.44581413,72.86834459,1,2,2
32,8,0,64.03803959,,,,1,,
32,8,0,63.1877398,78.75534891,90.03873529,80.34460482,0,3,2
32,8,0,77.86410537,85.48170094,77.23886366,,0,2,
32,8,0,,54.85914727,67.91257009,60.40791089,1,2,2
32,8,0,48.81631935,64.01462893,66.98650036,65.39208437,0,2,2
33,9,0,35.82744213,49.93312304,73.27811619,52.93165067,1,2,1
33,9,0,,78.63186945,80.4245115,87.82086504,0,2,3
33,9,0,53.73058004,68.31699197,40.60901284,,0,1,
33,9,0,71.95604063,77.32560999,86.92044562,80.34460482,1,2,2
33,9,0,,,72.25739277,62.89999763,0,2,2
33,9,0,65.00500504,83.37848553,62.87839701,70.37625785,0,1,2
33,9,0,58.03036194,,83.27204358,92.80503852,0,2,3
33,9,0,54.75297403,74.64320788,69.1734635,60.40791089,1,2,2
33,9,0,54.77787245,67.2141897,52.1369382,57.91582415,0,1,1
33,9,0,67.19859764,79.62903484,79.8256116,85.3287783,0,2,3
33,9,0,65.8246834,74.20442791,69.18348031,72.86834459,0,2,2
33,9,0,44.17475483,66.83219001,64.5430431,,0,1,
33,9,0,65.00484543,87.90568993,83.00149728,87.82086504,0,2,3
33,9,0,57.7137561,83.50196499,63.05339675,80.34460482,1,1,2
33,9,0,56.78379527,63.52454173,,,1,,
33,9,0,77.08358108,,67.18744762,75.36043133,1,2,2
33,9,0,,69.01903185,84.3206496,80.34460482,1,2,2
33,9,0,,70.98844795,74.7081692,70.37625785,0,2,2
33,9,0,45.64650292,70.93364884,55.36337995,57.91582415,1,1,1
33,9,0,58.47319635,83.24879962,54.51901277,,1,1,
33,9,0,65.17478492,79.148921,68.40785919,72.86834459,1,2,2
33,9,0,49.96516662,75.29081099,83.72376229,77.85251807,1,2,2
33,9,0,56.44784171,,52.91972081,50.43956393,1,1,1
33,9,0,40.14368183,54.80766921,42.48484308,50.43956393,0,1,1
33,9,0,65.49655441,80.48168011,78.926868,95.29712526,1,2,3
33,9,0,43.2383265,53.97578184,55.73136822,,0,1,
33,9,0,67.35479553,,77.03002901,70.37625785,0,2,2
33,9,0,61.32079464,88.11502113,82.72194689,90.31295178,0,2,3
33,9,0,57.83536484,63.65422764,54.58034486,52.93165067,0,1,1
33,9,0,50.19977525,68.61513991,66.16450988,57.91582415,1,2,1
33,9,0,57.74436986,69.76690589,80.02966853,85.3287783,0,2,3
33,9,0,71.05402575,83.24879962,73.50974734,70.37625785,1,2,2
33,9,0,68.59020658,69.77698636,58.70723587,,1,1,
33,9,0,57.26603388,,55.33751892,57.91582415,1,1,1
33,9,0,48.40157228,77.31552952,66.25370679,52.93165067,0,2,1
33,9,0,53.14291404,72.32120707,59.67184636,57.91582415,0,1,1
33,9,0,53.72666,67.39359785,68.12495553,60.40791089,1,2,2
33,9,0,48.63159744,71.83111987,68.85718159,67.88417111,0,2,2
33,9,0,77.11549375,84.49183296,82.60171002,90.31295178,0,2,3
33,9,0,48.36215794,68.27115781,80.1357734,75.36043133,0,2,2
33,9,0,49.26370923,62.77135621,56.79203079,60.40791089,1,1,2
33,9,0,63.45229708,73.56607883,71.61278728,50.43956393,1,2,1
33,9,0,43.30658364,71.73084894,80.40482863,75.36043133,0,2,2
33,9,0,72.74379262,,61.43896111,82.83669156,0,1,2
33,9,0,53.65184789,72.37942481,58.64459196,57.91582415,0,1,1
33,9,0,69.82640163,86.80876168,78.14528021,85.3287783,1,2,3
33,9,0,55.11509467,,60.2483912,65.39208437,1,1,2
33,9,0,46.01330065,63.95801023,68.65066086,,1,2,
33,9,0,45.02850387,54.72946137,,,0,,
33,9,0,49.80322489,70.96364038,,,1,,
33,9,0,44.12004104,58.46883158,63.87673782,57.91582415,1,1,1
33,9,0,60.69535079,,66.4715362,55.42373741,0,2,1
33,9,0,35.37374345,60.28375421,,55.42373741,0,,1
33,9,0,61.09632536,79.62903484,87.73706072,90.31295178,0,2,3
33,9,0,52.40696504,80.03742707,67.93648137,72.86834459,0,2,2
33,9,0,63.23052841,72.26989984,69.00245977,62.89999763,0,2,2
33,9,0,72.83520051,93.83864166,91.73460303,92.80503852,1,3,3
33,9,0,61.53591533,77.8839954,53.80125198,52.93165067,1,1,1
33,9,0,49.97109843,64.75702991,50.54757742,45.45539045,1,1,1
33,9,0,43.79551251,63.22552813,69.229746,62.89999763,1,2,2
33,9,0,65.91734836,89.041663,78.36072655,92.80503852,1,2,3
33,9,0,69.2469723,76.47746501,77.17941233,72.86834459,0,2,2
33,9,0,47.54144452,75.07190739,72.75797902,70.37625785,0,2,2
33,9,0,64.56714975,74.54841001,86.5249243,87.82086504,0,2,3
33,9,0,51.57987359,58.91918396,66.72443741,57.91582415,1,2,1
33,9,0,31.15838869,44.82726041,55.22012805,52.93165067,1,1,1
34,9,1,71.81105788,86.17349708,88.86829946,85.3287783,0,3,3
34,9,1,45.48453079,47.47328558,76.09989862,77.85251807,1,2,2
34,9,1,68.5100626,81.25730344,78.96481779,,1,2,
34,9,1,73.68872988,83.19183151,77.49547531,85.3287783,1,2,3
34,9,1,77.78580552,82.92173888,93.46227385,90.31295178,1,3,3
34,9,1,78.10682439,86.36273584,78.35766878,90.31295178,0,2,3
34,9,1,,68.02897605,,55.42373741,1,,1
34,9,1,60.21636819,78.56869489,63.3677466,80.34460482,1,1,2
34,9,1,75.84527301,81.137698,80.98391342,,0,2,
34,9,1,,65.01462893,56.09041086,,1,1,
34,9,1,63.96030109,84.05931099,67.5998513,77.85251807,0,2,2
34,9,1,63.95436466,68.13033795,62.83753249,62.89999763,1,1,2
34,9,1,,81.9318709,68.02907018,75.36043133,0,2,2
34,9,1,88.74019694,85.68861901,66.0273213,75.36043133,1,2,2
34,9,1,67.20444545,75.20442791,79.33076742,77.85251807,0,2,2
34,9,1,69.46887928,88.85500898,93.93420275,97.789212,0,3,3
34,9,1,76.61788274,85.34572787,,,0,,
34,9,1,70.44888466,79.63186945,63.55700934,77.85251807,1,1,2
34,9,1,71.71053121,,62.39827592,72.86834459,1,1,2
34,9,1,66.33406897,68.2141897,65.32582889,75.36043133,0,2,2
34,9,1,73.45139436,84.1889969,89.22184366,97.789212,1,3,3
34,9,1,75.29453329,85.49183296,80.81988928,75.36043133,0,2,2
34,9,1,59.99424918,58.73252994,60.97002821,60.40791089,1,1,2
34,9,1,60.21837266,75.51352197,82.29383473,82.83669156,1,2,2
34,9,1,53.69044184,69.40084372,59.21511443,45.45539045,1,1,1
34,9,1,56.56827482,76.07190739,59.25769655,62.89999763,1,1,2
34,9,1,71.50771818,86.48170094,87.50255443,75.36043133,1,2,2
34,9,1,53.70377625,66.94368393,71.7548078,75.36043133,0,2,2
34,9,1,68.32642094,,82.36243413,,0,2,
34,9,1,51.94978551,75.40230492,89.80006513,90.31295178,1,3,3
34,9,1,68.07774569,67.03910808,81.85064959,75.36043133,0,2,2
34,9,1,66.87339218,75.25026207,80.33412586,77.85251807,1,2,2
34,9,1,91.16750206,,91.69441344,95.29712526,0,3,3
34,9,1,64.42569564,88.54680512,101.7164452,100.2812987,1,3,3
34,9,1,49.46306411,53.48583924,56.60851914,50.43956393,1,1,1
34,9,1,50.47130662,72.83111987,70.24732665,77.85251807,1,2,2
34,9,1,,85.29504692,55.43557902,67.88417111,1,1,2
34,9,1,48.79157258,66.84232203,68.79720444,67.88417111,0,2,2
34,9,1,71.01295499,,79.11318402,80.34460482,1,2,2
34,9,1,60.3138594,65.75109216,57.39475088,57.91582415,0,1,1
34,9,1,69.44392854,74.0576703,60.53245128,57.91582415,0,1,1
34,9,1,65.72559034,90.30167515,77.74825153,82.83669156,0,2,2
34,9,1,,92.61769483,83.67635656,92.80503852,1,2,3
34,9,1,81.67764189,97.2119497,91.59030176,90.31295178,1,3,3
34,9,1,80.77880044,88.85500898,83.31496628,92.80503852,1,2,3
34,9,1,57.1111566,64.81372473,64.88661656,55.42373741,1,1,1
34,9,1,74.96938359,79.31269491,74.52180557,67.88417111,1,2,2
34,9,1,59.6008277,75.94222148,79.66217235,75.36043133,0,2,2
34,9,1,52.35233833,65.40210168,,77.85251807,0,,2
34,9,1,67.18848767,81.77982806,84.187026,,1,2,
34,9,1,68.55787003,79.85077305,65.87522546,77.85251807,0,2,2
34,9,1,72.47341183,77.25856141,,82.83669156,1,,2
34,9,1,69.51773606,,76.95649901,87.82086504,1,2,3
34,9,1,70.4793998,91.22831702,95.31987152,97.789212,1,3,3
34,9,1,66.44501912,80.59317404,77.2911739,80.34460482,1,2,2
34,9,1,59.72216964,70.20549805,62.18667475,,1,1,
34,9,1,67.18597176,91.72754005,71.83748862,77.85251807,0,2,2
34,9,1,78.83060282,92.67498319,79.5836832,95.29712526,0,2,3
34,9,1,88.14720904,97.66081015,85.70681001,102.7733855,1,2,3
34,9,1,79.68191252,79.07348403,56.98762328,50.43956393,1,1,1
34,9,1,75.39714179,103.1452198,85.88089097,97.789212,0,2,3
34,9,1,,98.89979383,78.52051942,92.80503852,1,2,3
34,9,1,48.93783648,73.57899391,66.58551106,,1,2,
34,9,1,74.39127131,85.68861901,66.5621111,70.37625785,1,2,2
34,9,1,58.51426157,75.20551887,97.07218616,97.789212,1,3,3
34,9,1,,64.9633217,,57.91582415,1,,1
34,9,1,63.82876966,70.8965918,66.08149818,70.37625785,1,2,2
34,9,1,62.13536459,78.8839954,79.53873385,80.34460482,1,2,2
34,9,1,77.52958889,75.10415697,66.68637473,72.86834459,0,2,2
34,9,1,68.67579778,87.07205907,85.6688818,92.80503852,0,2,3
34,9,1,79.17252211,85.49183296,,90.31295178,1,,3
34,9,1,69.33505391,77.69734138,83.66293644,95.29712526,1,2,3
34,9,1,81.54481583,94.10084809,67.19589467,70.37625785,1,2,2
34,9,1,51.86617638,67.38793697,64.5640773,70.37625785,0,1,2
34,9,1,62.64444192,85.29504692,78.1917815,,1,2,
34,9,1,63.78101049,74.89533384,,72.86834459,0,,2
34,9,1,80.67553469,90.30167515,80.57933016,90.31295178,1,2,3
34,9,1,,67.20694384,61.43920526,62.89999763,1,1,2
34,9,1,61.73878142,74.88525337,78.31255377,82.83669156,1,2,2
34,9,1,37.77697074,,44.7302142,57.91582415,0,1,1
34,9,1,,60.55428529,72.90987061,67.88417111,1,2,2
34,9,1,60.30457302,76.58895894,65.62145093,72.86834459,0,2,2
34,9,1,76.22342579,85.24596501,83.05620444,95.29712526,1,2,3
34,9,1,48.47665714,64.46901399,66.5209949,57.91582415,1,2,1
34,9,1,64.2347269,84.1083929,87.82786307,90.31295178,1,2,3
34,9,1,72.92824829,93.95045395,,92.80503852,0,,3
34,9,1,67.97908681,89.20383787,82.90230701,80.34460482,0,2,2
34,9,1,67.70818674,76.39217289,74.53649631,60.40791089,1,2,2
34,9,1,,80.29502609,82.33995639,87.82086504,0,2,3
34,9,1,68.26804523,78.32560999,71.88714305,65.39208437,1,2,2
34,9,1,64.14172825,75.88241876,64.24130777,70.37625785,1,1,2
34,9,1,75.51400025,87.61927305,,,0,,
34,9,1,51.55604455,56.91611539,70.35718773,57.91582415,0,2,1
34,9,1,,,67.41444927,70.37625785,1,2,2
34,9,1,69.99879558,84.36840506,77.44331644,85.3287783,1,2,3
34,9,1,68.55732836,81.68600295,75.41634744,82.83669156,0,2,2
34,9,1,69.85469697,89.05179502,81.58122012,85.3287783,0,2,3
34,9,1,61.14647911,86.74171309,,85.3287783,0,,3
34,9,1,66.15406306,80.68883756,63.54896272,57.91582415,0,1,1
34,9,1,65.10313173,76.29081099,78.42686147,72.86834459,1,2,2
34,9,1,,,77.42686832,,0,2,
34,9,1,67.77052246,90.39049189,92.21241196,87.82086504,1,3,3
34,9,1,68.51786908,71.24604697,62.85171563,72.86834459,0,1,2
34,9,1,62.28000785,72.13455305,64.68868246,62.89999763,1,1,2
34,9,1,73.62858178,,89.15620341,97.789212,1,3,3
34,9,1,67.99462728,72.39233989,55.07614811,67.88417111,1,1,2
34,9,1,89.06739844,85.48589521,72.32009252,75.36043133,1,2,2
34,9,1,72.94452778,89.20383787,69.96487696,80.34460482,1,2,2
34,9,1,63.81917865,72.73084894,84.53476031,,1,2,
34,9,1,59.48771257,71.09994188,80.08046901,82.83669156,1,2,2
34,9,1,64.64817434,,58.12246883,75.36043133,0,1,2
34,9,1,70.63149052,80.59317404,88.73132961,82.83669156,0,3,2
34,9,1,65.65368035,80.81852347,73.60908062,72.86834459,0,2,2
34,9,1,66.7546915,,83.94531604,97.789212,0,2,3
34,9,1,68.74947315,82.00517749,82.30980129,87.82086504,1,2,3
34,9,1,54.33034255,87.66835496,90.85927536,95.29712526,0,3,3
34,9,1,59.24326042,78.32560999,74.87804239,82.83669156,0,2,2
34,9,1,63.1982366,85.29504692,77.53937891,85.3287783,0,2,3
34,9,1,,79.10837207,,77.85251807,1,,2
34,9,1,61.66029688,70.14871776,74.88112766,62.89999763,1,2,2
34,9,1,69.35913296,86.43261903,93.21793911,95.29712526,1,3,3
34,9,1,47.55135373,59.36763127,63.50473863,62.89999763,0,1,2
34,9,1,78.37633934,89.9226979,82.43465973,,1,2,
34,9,1,60.13771008,,54.08522284,57.91582415,1,1,1
35,10,0,,65.84232203,72.1794621,,0,2,
35,10,0,49.30076783,67.97214421,77.61531498,97.789212,1,2,3
35,10,0,49.81997024,50.17233392,,,1,,
35,10,0,31.55933758,56.72379215,53.73213324,50.43956393,0,1,1
35,10,0,49.08273892,65.40934754,78.62347591,65.39208437,1,2,2
35,10,0,,70.15596362,,67.88417111,1,,2
35,10,0,49.07359888,52.30643108,79.32851981,67.88417111,0,2,2
35,10,0,49.77156047,66.38793697,61.53135133,62.89999763,1,1,2
35,10,0,61.11767978,,76.83320524,72.86834459,1,2,2
35,10,0,40.9421668,77.219866,68.22826629,67.88417111,0,2,2
35,10,0,60.72300287,86.80876168,83.34517395,92.80503852,1,2,3
35,10,0,65.80791511,75.52076784,69.285248,82.83669156,0,2,2
35,10,0,61.37503865,,91.51633742,105.2654722,0,3,3
35,10,0,80.62341111,88.20383787,91.57688637,85.3287783,1,3,3
35,10,0,49.19111703,63.65422764,71.60285154,75.36043133,0,2,2
35,10,0,,78.07348403,93.00025698,92.80503852,0,3,3
35,10,0,52.42914139,71.87695403,82.96688765,77.85251807,0,2,2
35,10,0,67.64735773,74.69451511,74.68092904,82.83669156,0,2,2
35,10,0,60.81787658,70.96364038,72.66545239,70.37625785,0,2,2
35,10,0,59.71704904,,91.67209679,87.82086504,0,3,3
35,10,0,46.14160804,63.86258608,68.97065962,62.89999763,1,2,2
35,10,0,40.82629505,57.92931598,53.15828979,47.94747719,0,1,1
